grid_id,long,lat,marine_species_richness,PD,co1_genetic_diversity_mean,long_deg,lat_deg,long_dd,lat_dd,DepthMin,DepthMax,DepthMean,ClimZoneCode,SSTAnMean,SBTAnMean,SalinityMean,SalinityBMean,PrimProdMean,IceConAnn,OxyMean,OxyBMean,LandDist,Shelf,Slope,Abyssal,TidalRange,Coral,Estuary,Seamount,MPA,matched_CenterLong,matched_CenterLat
148,4435821,-6737636,41,12.61194933,0.008235282,44.35821,-67.37636,44.35821,-67.37636,229,2096,938,SP,-1.69376599788666,1.30762195587158,33.9315643310547,34.6804504394531,1.8729999428615,0.690926015377045,352.538330078125,234.158462524414,77,0.0,1195.349,0.0,1.0,0.0,0.0,0,,44.25,-67.25
149,4821721,-6737636,41,12.55275779,0.008235282,48.21721,-67.37636,48.21721,-67.37636,0,557,213,SP,-1.7613890171051,-1.21692395210266,33.5790252685547,34.6219787597656,4.75500011816621,0.397695004940033,361.419708251953,304.306488037109,10,553.430835695461,606.057694304539,0.0,1.0,0.0,0.0,0,,48.25,-67.25
151,5593521,-6737636,42,12.75750571,0.008051183,55.93521,-67.37636,55.93521,-67.37636,0,0,0,SP,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,55.75,-67.25
152,5979421,-6737636,42,12.75750571,0.008051183,59.79421,-67.37636,59.79421,-67.37636,0,473,110,SP,-1.73310005664825,-1.4667010307312,33.864429473877,34.4965629577637,3.62300011329353,0.528771996498108,348.214050292969,311.439575195313,9,660.403993226872,283.921716773128,0.0,1.0,0.0,0.0,0,,59.75,-67.25
153,6365321,-6737636,42,12.3088689,0.007679507,63.65321,-67.37636,63.65321,-67.37636,1,318,144,SP,-1.68006300926208,-1.62204301357269,34.0882415771484,34.4094657897949,2.5069999974221,0.614229023456573,348.070831298828,324.248657226563,45,750.392589905363,444.956410094637,0.0,1.0,0.0,0.0,0,,63.75,-67.25
154,6751221,-6737636,44,13.53210986,0.008165304,67.51221,-67.37636,67.51221,-67.37636,254,1241,437,SP,-1.61248397827148,-1.14394795894623,34.0983047485352,34.5255889892578,2.11100000888109,0.55153101682663,339.465637207031,297.617065429688,77,0.0,1195.349,0.0,1.0,0.0,0.0,0,,67.75,-67.25
155,7137121,-6737636,42,13.32736093,0.008333174,71.37121,-67.37636,71.37121,-67.37636,412,608,507,SP,-1.67369496822357,-0.898774981498718,34.1611442565918,34.5933227539063,2.29199999012053,0.657755970954895,342.054077148438,284.306884765625,106,0.0,1195.349,0.0,-9999.0,0.0,0.0,0,,71.25,-67.25
156,7523021,-6737636,39,12.89762557,0.007963747,75.23021,-67.37636,75.23021,-67.37636,322,458,392,SP,-1.55116200447083,-0.212071001529694,33.9942398071289,34.5437622070313,1.8609999679029,0.610190987586975,338.175323486328,255.421112060547,190,0.0,1195.349,0.0,-9999.0,0.0,0.0,0,,75.25,-67.25
157,7908921,-6737636,39,13.04561101,0.007758343,79.08921,-67.37636,79.08921,-67.37636,180,440,334,SP,-1.59758901596069,-1.26784896850586,33.8073921203613,34.5423393249512,2.36300006508827,0.542162001132965,357.927551269531,296.254028320313,92,91.9499230769231,1103.39907692308,0.0,1.0,0.0,0.0,0,,79.25,-67.25
158,8294821,-6737636,37,12.1584884,0.007870703,82.94821,-67.37636,82.94821,-67.37636,1,96,53,SP,-1.65604782104492,-1.22710621356964,33.5419921875,34.4689636230469,8.18217173218727,0.279241412878036,365.181304931641,308.037139892578,43,1195.349,0.0,0.0,1.0,0.0,0.0,0,,82.75,-67.25
159,8680721,-6737636,36,11.82331984,0.007746002,86.80721,-67.37636,86.80721,-67.37636,0,0,0,SP,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,86.75,-67.25
166,11382021,-6737636,36,12.16675046,0.008671046,113.82021,-67.37636,113.82021,-67.37636,0,0,0,SP,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,113.75,-67.25
167,11767921,-6737636,35,11.93368489,0.008047207,117.67921,-67.37636,117.67921,-67.37636,0,2,1,SP,-1.68897759914398,-0.799425065517426,33.4305305480957,34.5710105895996,4.3435841798782295,0.431451737880707,358.326477050781,253.22477722168,1,95.62792,0.0,0.0,,0.0,0.0,0,,117.75,-67.25
172,13697421,-6737636,39,12.64771387,0.008335608,136.97421,-67.37636,136.97421,-67.37636,0,0,0,SP,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,136.75,-67.25
173,14083321,-6737636,39,12.64771387,0.008335608,140.83321,-67.37636,140.83321,-67.37636,0,0,0,SP,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,140.75,-67.25
174,14469221,-6737636,39,12.64771387,0.008335608,144.69221,-67.37636,144.69221,-67.37636,0,446,54,SP,-1.70524287223816,-1.26143085956573,33.8879051208496,34.3255844116211,5.53081370890141,0.438922882080078,346.443359375,318.04736328125,10,676.358638058252,447.269421941748,0.0,1.0,0.0,0.0,0,,144.75,-67.25
175,14855121,-6737636,47,13.20094455,0.009530641,148.55121,-67.37636,148.55121,-67.37636,327,616,487,SP,-1.76199901103973,0.305449992418289,34.1313018798828,34.6700744628906,2.4359999224543603,0.755769014358521,335.589660644531,284.796234130859,123,0.0,1195.349,0.0,1.0,0.0,0.0,0,,148.75,-67.25
176,15241021,-6737636,46,12.95138966,0.00933113,152.41021,-67.37636,152.41021,-67.37636,567,808,693,SP,-1.79048502445221,1.40844905376434,34.1116638183594,34.6810150146484,2.0240000449121,0.872304975986481,328.336456298828,254.115707397461,140,0.0,1195.349,0.0,-9999.0,0.0,0.0,0,,152.25,-67.25
177,15626921,-6737636,49,12.99192494,0.007094038,156.26921,-67.37636,156.26921,-67.37636,354,699,555,SP,-1.78889000415802,0.557026028633118,34.1041107177734,34.6174507141113,1.9120000069961,0.864412009716034,332.649139404297,260.537261962891,161,0.0,1195.349,0.0,-9999.0,0.0,0.0,0,,156.25,-67.25
178,16012821,-6737636,49,12.86276746,0.007365273,160.12821,-67.37636,160.12821,-67.37636,2499,2657,2575,SP,-1.7726069688797,0.21620500087738,34.0181884765625,34.7027893066406,2.04399996437132,0.803605973720551,327.05419921875,246.279388427734,144,0.0,1195.349,0.0,-9999.0,0.0,0.0,0,,160.25,-67.25
179,16398721,-6737636,51,12.9846945,0.007098685,163.98721,-67.37636,163.98721,-67.37636,519,2476,1910,SP,-1.69290602207184,0.489928007125854,33.9259223937988,34.7090950012207,2.34499992802739,0.69915097951889,328.840393066406,244.661270141602,65,0.0,1195.349,0.0,-9999.0,0.0,0.0,0,,163.75,-67.25
180,16784621,-6737636,55,13.32179348,0.007850879,167.84621,-67.37636,167.84621,-67.37636,1002,2826,2199,SP,-1.68034601211548,0.550835013389587,33.9347305297852,34.7060813903809,1.69399997685105,0.691187024116516,330.051422119141,243.390518188477,151,0.0,1195.349,0.0,-9999.0,0.0,0.0,0,,167.75,-67.25
181,17170521,-6737636,53,13.17261352,0.008035396,171.70521,-67.37636,171.70521,-67.37636,1423,3362,2580,SP,-1.61830294132233,0.209104001522064,33.9082679748535,34.7061233520508,1.47500005550683,0.632790982723236,324.912902832031,245.464462280273,322,0.0,1195.349,0.0,-9999.0,0.0,0.0,1,,171.75,-67.25
183,-17174579,-6351736,78,18.18554438,0.008472533,-171.74579,-63.51736,-171.74579,-63.51736,2163,3286,2961,SP,-0.480989009141922,0.605557978153229,33.6547203063965,34.696533203125,2.3610000498592902,0.11659000068903,339.805419921875,226.921905517578,1134,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-171.75,-63.75
184,-16788679,-6351736,80,17.96404378,0.008451275,-167.88679,-63.51736,-167.88679,-63.51736,2135,2674,2453,SP,-0.948219001293182,0.524007976055145,33.7257804870605,34.6991539001465,2.64499988406897,0.202570006251335,341.065246582031,232.534408569336,1250,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-167.75,-63.75
185,-16402779,-6351736,80,17.83474614,0.008525432,-164.02779,-63.51736,-164.02779,-63.51736,2666,3273,2837,SP,-1.08330094814301,0.128971993923187,33.8363761901855,34.7027473449707,2.9039999935776,0.242314994335175,334.737701416016,248.186706542969,1360,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-164.25,-63.75
186,-16016879,-6351736,79,17.57908543,0.008467008,-160.16879,-63.51736,-160.16879,-63.51736,2822,3271,3093,SP,-1.07822501659393,0.167325004935265,33.8543510437012,34.6980018615723,2.79000005684793,0.274342000484467,332.640930175781,246.312957763672,1452,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-160.25,-63.75
187,-15630979,-6351736,78,17.09840167,0.008631228,-156.30979,-63.51736,-156.30979,-63.51736,2687,3427,3174,SP,-1.0668740272522,0.0843980014324188,33.803783416748,34.7037048339844,3.0290000140667,0.274901986122131,334.01220703125,249.016494750977,1393,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-156.25,-63.75
188,-15245079,-6351736,84,17.80240392,0.008467008,-152.45079,-63.51736,-152.45079,-63.51736,3017,3954,3351,SP,-1.06909894943237,0.104988999664783,33.6732368469238,34.6990852355957,2.63700005598366,0.291523993015289,335.952239990234,242.994781494141,1347,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-152.25,-63.75
189,-14859179,-6351736,83,17.80240392,0.008467008,-148.59179,-63.51736,-148.59179,-63.51736,3340,4167,3790,SP,-1.09159994125366,0.134541004896164,33.5793342590332,34.6985473632813,2.31499993242323,0.302336007356644,338.755126953125,241.631698608398,1320,0.0,1091.06938331318,276.07361668682,-9999.0,0.0,0.0,0,,-148.75,-63.75
190,-14473279,-6351736,83,17.8697463,0.008475937,-144.73279,-63.51736,-144.73279,-63.51736,3592,4128,3852,SP,-0.939695000648499,0.201750993728638,33.4829216003418,34.6984748840332,2.1850001066923097,0.280523002147675,339.80126953125,236.838745117188,1281,0.0,1040.66108955224,326.481910447761,-9999.0,0.0,0.0,0,,-144.75,-63.75
191,-14087379,-6351736,82,17.38906254,0.008640386,-140.87379,-63.51736,-140.87379,-63.51736,3988,4595,4298,SP,-0.882583975791931,0.106077998876572,33.495304107666,34.7008628845215,2.34499992802739,0.228165999054909,340.652282714844,239.968353271484,1209,0.0,27.0275387149918,1340.11546128501,-9999.0,0.0,0.0,0,,-140.75,-63.75
192,-13701479,-6351736,85,17.6774572,0.00899986,-137.01479,-63.51736,-137.01479,-63.51736,4030,5103,4612,SP,-0.778303027153015,0.0589759983122349,33.5167427062988,34.7053260803223,2.23600002937019,0.199929997324944,340.279235839844,238.262817382813,1153,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-137.25,-63.75
193,-13315579,-6351736,85,17.80932543,0.009268404,-133.15579,-63.51736,-133.15579,-63.51736,4186,4891,4670,SP,-0.467251002788544,0.0665490031242371,33.5021781921387,34.700855255127,2.0550000481307498,0.128540992736816,336.069671630859,235.69970703125,1108,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-133.25,-63.75
194,-12929679,-6351736,80,17.3979293,0.00901772,-129.29679,-63.51736,-129.29679,-63.51736,4580,4994,4793,SP,-0.0272579994052649,0.0852280035614967,33.5688285827637,34.7056465148926,2.03999993391335,0.0670920014381409,334.5634765625,233.629318237305,1084,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-129.25,-63.75
195,-12543779,-6351736,79,17.12158811,0.009268404,-125.43779,-63.51736,-125.43779,-63.51736,4995,5087,5046,SP,0.287764012813568,0.09723299741745,33.6117515563965,34.7056427001953,1.7950000474229502,0.0316830016672611,330.742828369141,231.711090087891,1081,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-125.25,-63.75
196,-12157879,-6351736,80,17.21506809,0.009095369,-121.57879,-63.51736,-121.57879,-63.51736,4995,5041,5014,SP,0.388682991266251,0.102379001677036,33.6119422912598,34.7089042663574,1.87100004404783,0.0110959997400641,330.543151855469,230.601089477539,1090,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-121.75,-63.75
197,-11771979,-6351736,82,17.5413407,0.009069074,-117.71979,-63.51736,-117.71979,-63.51736,4975,5042,4996,SP,0.484245002269745,0.101906999945641,33.6058349609375,34.7120018005371,1.9349999492988,0.0052290000021457,329.611328125,229.113998413086,1121,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-117.75,-63.75
198,-11386079,-6351736,82,17.5413407,0.009069074,-113.86079,-63.51736,-113.86079,-63.51736,5087,5204,5145,SP,1.21787905693054,0.10826600342989,33.7268371582031,34.7091903686523,1.82000000495464,0.0013350000372156,326.766662597656,227.931655883789,1034,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-113.75,-63.75
199,-11000179,-6351736,81,17.62977179,0.009069074,-110.00179,-63.51736,-110.00179,-63.51736,5120,5168,5149,SP,1.1516250371933,0.107876002788544,33.7111167907715,34.7038612365723,1.84000004082918,0.0004429999971762,327.486022949219,227.099197387695,974,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-110.25,-63.75
200,-10614279,-6351736,81,17.62977179,0.009069074,-106.14279,-63.51736,-106.14279,-63.51736,5041,5163,5105,SP,0.75178200006485,0.111703000962734,33.7038154602051,34.7002944946289,1.8250000430271,0.0002730000123847,328.560363769531,225.505187988281,910,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-106.25,-63.75
201,-10228379,-6351736,80,17.55616423,0.00897036,-102.28379,-63.51736,-102.28379,-63.51736,4976,5126,5033,SP,0.63814502954483,0.115473002195358,33.6472053527832,34.7002944946289,1.94800004828721,0.0004490000137593,330.65380859375,224.217681884766,780,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-102.25,-63.75
202,-9842479,-6351736,79,17.55127359,0.008724635,-98.42479,-63.51736,-98.42479,-63.51736,4925,5129,5017,SP,0.769999027252197,0.119552999734879,33.6342811584473,34.701000213623,2.04399996437132,0.0002659999881871,332.200256347656,223.247802734375,673,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-98.25,-63.75
203,-9456579,-6351736,81,17.92530834,0.0086433,-94.56579,-63.51736,-94.56579,-63.51736,4872,4957,4918,SP,0.930927991867065,0.132881000638008,33.6559410095215,34.7028579711914,2.15000007301569,0.0002800000074785,332.414367675781,221.257293701172,608,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-94.75,-63.75
204,-9070679,-6351736,84,18.40570239,0.008552318,-90.70679,-63.51736,-90.70679,-63.51736,3900,4994,4498,SP,0.876635015010834,0.184854000806808,33.6466331481934,34.7065544128418,2.2690000478178303,0.0005419999943114,333.294281005859,218.062347412109,581,0.0,124.967367458867,1242.17563254113,-9999.0,0.0,0.0,0,,-90.75,-63.75
205,-8684779,-6351736,82,18.65934225,0.008473822,-86.84779,-63.51736,-86.84779,-63.51736,4701,4800,4757,SP,1.13852894306183,0.191496998071671,33.6902656555176,34.7040786743164,2.10299994796515,0.0004299999854993,328.679626464844,217.590759277344,602,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-86.75,-63.75
206,-8298879,-6351736,84,18.74585059,0.008583415,-82.98879,-63.51736,-82.98879,-63.51736,4094,4689,4565,SP,0.831287980079651,0.236505001783371,33.6405601501465,34.7010078430176,2.39300006069243,0.001719000050798,331.31591796875,216.719848632813,673,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-82.75,-63.75
207,-7912979,-6351736,84,19.22292946,0.0086182,-79.12979,-63.51736,-79.12979,-63.51736,4069,4495,4312,SP,0.613744974136353,0.239509999752045,33.5598640441895,34.6960182189941,2.62099993415177,0.006606999784708,339.376495361328,216.257537841797,615,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-79.25,-63.75
208,-7527079,-6351736,84,18.7314203,0.008391613,-75.27079,-63.51736,-75.27079,-63.51736,2897,4140,3909,SP,-0.035046000033617,0.296642005443573,33.5219841003418,34.7030982971191,2.61200009845197,0.0361789986491203,338.659362792969,215.477645874023,475,0.0,1213.16068302494,153.98231697506,-9999.0,0.0,0.0,0,,-75.25,-63.75
209,-7141179,-6351736,94,19.62878699,0.008702354,-71.41179,-63.51736,-71.41179,-63.51736,3544,3764,3660,SP,-0.314424008131027,0.336712002754211,33.5197105407715,34.699275970459,2.6310000102967,0.0755620002746582,341.920501708984,214.877090454102,378,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-71.25,-63.75
210,-6755279,-6351736,120,25.70204306,0.008237458,-67.55279,-63.51736,-67.55279,-63.51736,2776,3414,3199,SP,-0.467893987894058,0.38425800204277,33.5611152648926,34.701000213623,2.81299999915063,0.108430996537209,347.454620361328,214.183776855469,227,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-67.75,-63.75
211,-6369379,-6351736,116,24.5705996,0.008107416,-63.69379,-63.51736,-63.69379,-63.51736,40,629,377,SP,-0.39537900686264,-0.900978028774261,33.4330787658691,34.6551170349121,6.2970002181828,0.112424001097679,357.972808837891,220.132171630859,80,371.380101867572,995.762898132428,0.0,3.0,0.0,0.0,0,,-63.75,-63.75
212,-5983479,-6351736,105,23.38591088,0.008156,-59.83479,-63.51736,-59.83479,-63.51736,0,760,259,SP,-0.980457007884979,-0.722878992557526,33.9519691467285,34.643009185791,11.2469997256994,0.1666129976511,354.900360107422,265.274810791016,8,733.866320707033,195.790919292967,0.0,3.0,0.0,0.0,0,,-59.75,-63.75
213,-5597579,-6351736,107,22.23071508,0.00859178,-55.97579,-63.51736,-55.97579,-63.51736,0,445,260,SP,-1.53317499160767,-1.5425089597702,33.236457824707,34.4812850952148,6.95900013670325,0.416418999433517,366.731811523438,290.177307128906,12,1006.24587926702,347.225690732984,0.0,-9999.0,0.0,0.0,0,,-55.75,-63.75
214,-5211679,-6351736,100,21.79153787,0.008684313,-52.11679,-63.51736,-52.11679,-63.51736,639,2330,1237,SP,-1.56254494190216,0.915202975273132,33.9095268249512,34.6687812805176,2.95999995432794,0.575208008289337,354.115783691406,265.933624267578,184,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-52.25,-63.75
215,-4825779,-6351736,97,20.59520135,0.008591855,-48.25779,-63.51736,-48.25779,-63.51736,3249,3876,3437,SP,-1.5691579580307,-0.46315398812294,33.8891906738281,34.6533966064453,1.9300000276416496,0.637009978294373,342.895294189453,260.525360107422,376,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-48.25,-63.75
216,-4439879,-6351736,89,19.26721898,0.00814798,-44.39879,-63.51736,-44.39879,-63.51736,2845,4572,3935,SP,-1.54031801223755,-0.499384999275208,33.8850212097168,34.6519737243652,1.61799998022616,0.588093996047974,338.774291992188,261.1123046875,358,0.0,914.331305732484,452.811694267516,-9999.0,0.0,0.0,0,,-44.25,-63.75
217,-4053979,-6351736,88,18.92522131,0.007761516,-40.53979,-63.51736,-40.53979,-63.51736,4366,4875,4558,SP,-1.5287059545517,-0.773420989513397,33.9318695068359,34.6408500671387,1.39099999796599,0.573074996471405,341.865753173828,265.488098144531,404,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-40.75,-63.75
218,-3668079,-6351736,84,18.69867838,0.007504313,-36.68079,-63.51736,-36.68079,-63.51736,3895,4960,4518,SP,-1.48026096820831,-0.680896997451782,33.8870429992676,34.6490364074707,1.45900005009025,0.547532975673676,342.779449462891,264.406341552734,536,0.0,134.788746478873,1232.35425352113,-9999.0,0.0,0.0,0,,-36.75,-63.75
219,-3282179,-6351736,81,18.43794776,0.007592963,-32.82179,-63.51736,-32.82179,-63.51736,4272,5058,4748,SP,-1.4595559835434,-0.742667019367218,33.9430809020996,34.6464462280273,1.7579999985173298,0.545427978038788,339.571411132813,268.223602294922,603,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-32.75,-63.75
220,-2896279,-6351736,82,18.2129247,0.007807598,-28.96279,-63.51736,-28.96279,-63.51736,4063,5027,4697,SP,-1.45814597606659,-0.763525009155273,33.9849739074707,34.6469650268555,1.86499999836087,0.545947015285492,332.897064208984,269.050964355469,531,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-28.75,-63.75
221,-2510379,-6351736,82,18.71583587,0.008397015,-25.10379,-63.51736,-25.10379,-63.51736,4921,5081,4989,SP,-1.4281280040741,-0.760249018669128,34.0364646911621,34.6494827270508,1.65800005197525,0.542294025421143,330.230560302734,270.376129150391,531,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-25.25,-63.75
222,-2124479,-6351736,75,16.7976308,0.008078493,-21.24479,-63.51736,-21.24479,-63.51736,4338,4999,4889,SP,-1.39212894439697,-0.741360008716583,34.1571464538574,34.6460647583008,1.44200003705919,0.52690201997757,326.941741943359,271.408294677734,603,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-21.25,-63.75
223,-1738579,-6351736,73,17.20594756,0.008206787,-17.38579,-63.51736,-17.38579,-63.51736,5010,5092,5045,SP,-1.36484801769257,-0.750011026859283,34.2405204772949,34.6447448730469,1.41799997072667,0.512898981571198,324.354827880859,273.008270263672,734,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-17.25,-63.75
224,-1352679,-6351736,70,15.93245984,0.008325921,-13.52679,-63.51736,-13.52679,-63.51736,5057,5196,5121,SP,-1.33092594146729,-0.765736997127533,34.1995239257813,34.6436576843262,1.38100003823638,0.510878026485443,322.935028076172,273.376251220703,844,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-13.75,-63.75
225,-966779,-6351736,71,15.99545923,0.008347667,-9.66779,-63.51736,-9.66779,-63.51736,5140,5218,5181,SP,-1.30987501144409,-0.786490976810455,34.1311454772949,34.6447792053223,1.43399997614324,0.505208015441895,322.514251708984,273.123260498047,808,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-9.75,-63.75
226,-580879,-6351736,69,15.88535325,0.007135936,-5.80879,-63.51736,-5.80879,-63.51736,5055,5244,5198,SP,-1.26476502418518,-0.78516298532486,34.1152954101563,34.6460418701172,1.39600003603846,0.491750001907349,322.068756103516,271.98095703125,763,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-5.75,-63.75
227,-194979,-6351736,64,15.71095197,0.006368586,-1.94979,-63.51736,-1.94979,-63.51736,5072,5239,5162,SP,-1.20034503936768,-0.780358016490936,34.0778350830078,34.6463623046875,1.52100005652755,0.466490000486374,322.120574951172,270.105194091797,747,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,-1.75,-63.75
228,190921,-6351736,63,15.67400909,0.006010831,1.90921,-63.51736,1.90921,-63.51736,2626,5287,4328,SP,-1.15926194190979,-0.640686988830566,34.0821342468262,34.6520004272461,1.56700005754828,0.423747003078461,322.437622070313,266.042755126953,763,0.0,705.920511837655,661.222488162345,-9999.0,0.0,0.0,0,,1.75,-63.75
229,576821,-6351736,75,16.23319402,0.009127856,5.76821,-63.51736,5.76821,-63.51736,3917,4950,4491,SP,-1.12195205688477,-0.608821988105774,34.0150032043457,34.6522102355957,1.65700004436076,0.417715013027191,320.943420410156,263.337799072266,753,0.0,109.847888673766,1257.29511132623,-9999.0,0.0,0.0,0,,5.75,-63.75
230,962721,-6351736,73,15.91864168,0.009275105,9.62721,-63.51736,9.62721,-63.51736,3813,5261,4916,SP,-1.0937739610672,-0.63858699798584,33.9568099975586,34.6490669250488,1.5379999531433,0.434147000312805,321.228759765625,264.007690429688,741,0.0,176.55783218232,1190.58516781768,-9999.0,0.0,0.0,1,,9.75,-63.75
231,1348621,-6351736,70,15.73952876,0.009305897,13.48621,-63.51736,13.48621,-63.51736,4456,5581,5113,SP,-1.09993004798889,-0.648474991321564,33.9123687744141,34.6490440368652,1.39099999796599,0.44377601146698,320.093322753906,263.740631103516,701,0.0,0.0,1367.143,-9999.0,0.0,0.0,0,,13.25,-63.75
